car_id,city_mpg,highway_mpg
2010 Subaru Impreza Hatchback 2.5i Premium AT,20,26
2010 Subaru Impreza Hatchback 2.5i Premium,20,27
2011 Subaru Legacy 3.6R,18,25
2011 Subaru Legacy 2.5GT Limited,18,25
2011 Subaru Legacy 2.5i Premium,19,27
2011 Subaru Legacy 2.5i,19,27
2011 GMC Sierra 1500 Crew Cab Short Box WT 2WD,10,14
2011 GMC Sierra 1500 Crew Cab Short Box WT 2WD 5.3L,15,21
2011 GMC Sierra 1500 Crew Cab Short Box WT 4WD,10,13
2011 GMC Sierra 1500 Crew Cab Short Box WT 4WD 5.3L,11,16
2011 GMC Sierra 1500 Crew Cab Short Box SL 2WD,14,19
2011 GMC Sierra 1500 Crew Cab Short Box SL 4WD,10,13
2011 GMC Sierra 1500 Crew Cab Short Box SLE 2WD,10,14
2011 GMC Sierra 1500 Crew Cab Short Box SLE 2WD 5.3L,11,16
2011 GMC Sierra 1500 Crew Cab Short Box SLE 2WD 6.2L,13,18
2011 GMC Sierra 1500 Crew Cab Short Box SLE 4WD,10,13
2011 GMC Sierra 1500 Crew Cab Short Box SLE 4WD 5.3L,15,21
2011 GMC Sierra 1500 Crew Cab Short Box SLE 4WD 6.2L,12,18
2011 GMC Sierra 1500 Crew Cab Short Box XFE 2WD,15,22
2011 GMC Sierra 1500 Crew Cab Short Box SLT 2WD,15,21
2011 GMC Sierra 1500 Crew Cab Short Box SLT 2WD 6.2L,9,13
2011 GMC Sierra 1500 Crew Cab Short Box SLT 4WD,11,16
2011 GMC Sierra 1500 Crew Cab Short Box SLT 4WD 6.2L,12,18
2011 GMC Sierra 1500 Denali 2WD,9,13
2011 GMC Sierra 1500 Denali AWD,12,18
2010 GMC Sierra 1500 WT 2WD,15,20
2010 GMC Sierra 1500 WT 2WD 4.8L,10,14
2010 GMC Sierra 1500 WT 2WD 5.3L,11,16
2010 GMC Sierra 1500 WT 4WD,14,18
2010 GMC Sierra 1500 WT 4WD 4.8L,13,18
2010 GMC Sierra 1500 WT 4WD 5.3L,15,21
2010 GMC Sierra 1500 SLE 2WD,10,14
2010 GMC Sierra 1500 SLE 2WD 5.3L,15,21
2010 GMC Sierra 1500 SLE 4WD,10,13
2010 GMC Sierra 1500 SLE 4WD 5.3L,15,21
2010 Dodge Ram 1500 ST Regular Cab 4x2,14,20
2010 Dodge Ram 1500 ST Regular Cab  310 hp 4x2,9,13
2010 Dodge Ram 1500 ST Regular Cab 390 hp 4x2,14,20
2010 Dodge Ram 1500 ST Regular Cab 4x4,13,18
2010 Dodge Ram 1500 ST Regular Cab  390 hp 4x4,13,18
2010 Dodge Ram 1500 SLT Regular Cab 4x2,14,19
2010 Dodge Ram 1500 SLT Regular Cab  4x4,9,12
2010 Dodge Ram 1500 ST Quad Cab 4x2,14,20
2010 Dodge Ram 1500 ST Quad Cab  310 hp 4x2,14,19
2010 Dodge Ram 1500 ST Quad Cab  390 hp 4x2,14,20
2010 Dodge Ram 1500 ST Quad Cab 4x4,9,12
2010 Dodge Ram 1500 ST Quad Cab 390 hp 4x4,13,18
2010 Dodge Ram 1500 SLT Quad Cab 4x2,9,13
2010 Dodge Ram 1500 SLT Quad Cab  390 hp 4x2,14,20
2010 Dodge Ram 1500 SLT Quad Cab  4x4,9,12
2010 Dodge Ram 1500 SLT Quad Cab  390 hp 4x4,13,18
2010 Dodge Ram 1500 Laramie Quad Cab 4x2,14,20
2010 Dodge Ram 1500 Laramie Quad Cab 4x4,13,18
2010 Dodge Ram 1500 ST Crew Cab 4x2,9,13
2010 Dodge Ram 1500 ST Crew Cab 390 hp 4x2,14,20
2010 Dodge Ram 1500 ST Crew Cab 4x4,9,12
2010 Dodge Ram 1500 ST Crew Cab 390 hp 4x4,13,18
2010 Dodge Ram 1500 SLT Crew Cab 4x2,9,13
2010 Dodge Ram 1500 SLT Crew Cab 390 hp 4x2,14,20
2010 Dodge Ram 1500 SLT Crew Cab 390 hp 4x4,13,18
2010 Dodge Ram 1500 Laramie Crew Cab 4x2,14,20
2010 Dodge Ram 1500 Laramie Crew Cab 4x4,13,18
2010 Dodge Ram 1500 SLT Crew Cab 4x4,9,12
2010 Lexus IS 250 RWD Sedan,18,26
2010 Lexus IS 250 RWD Sedan AT,21,29
2010 Lexus IS 250 AWD Sedan AT,20,26
2010 Lexus IS 350 RWD Sedan,18,25
2011 Lexus IS 350 AWD Sedan,18,25
2010 Dodge Ram 1500 SLT Regular Cab 390 hp 4x2,14,20
2010 Dodge Ram 1500 SLT Regular Cab 390 hp 4x4,13,18
2011 Toyota Tacoma,21,25
2011 Toyota Tacoma AT,19,25
2011 Toyota Tacoma 4X4,18,20
2011 Toyota Tacoma AT 4X4,18,21
2011 Toyota Tacoma Access Cab,21,25
2011 Toyota Tacoma Access Cab AT,19,25
2011 Toyota Tacoma Access Cab PreRunner,19,25
2011 Toyota Tacoma Access Cab PreRunner V6,17,21
2011 Toyota Tacoma Access Cab 4X4,18,20
2011 Toyota Tacoma Access Cab AT 4X4,18,21
2011 Toyota Tacoma Access Cab V6 4X4,14,18
2011 Toyota Tacoma Access Cab V6 AT 4X4,16,20
2011 Toyota Tacoma Double Cab,19,25
2011 Toyota Tacoma Double Cab PreRunner,19,25
2011 Toyota Tacoma Double Cab PreRunner V6,17,21
2011 Toyota Tacoma Double Cab Long Bed,17,21
2011 Toyota Tacoma Double Cab V6 4X4,14,18
2011 Toyota Tacoma Double Cab V6 AT 4X4,16,20
2011 Toyota Tacoma Double Cab Long Bed V6,16,20
2011 Toyota Tacoma X-Runner,15,19
2011 Lexus IS 250 RWD Sedan,19,27
2011 Lexus IS 250 RWD Sedan AT,21,30
2011 Lexus IS 250 AWD Sedan AT,20,27
2011 Lexus IS 350 RWD Sedan,20,27
2010 Toyota Tacoma,20,26
2010 Toyota Tacoma AT,19,25
2010 Toyota Tacoma 4X4,17,22
2010 Toyota Tacoma PreRunner,20,26
2010 Toyota Tacoma Access Cab,20,26
2010 Toyota Tacoma Access Cab AT,19,25
2010 Toyota Tacoma Access Cab PreRunner,20,26
2010 Toyota Tacoma Access Cab PreRunner V6,15,18
2010 Toyota Tacoma Access Cab PreRunner V6 AT,17,21
2010 Toyota Tacoma Access Cab 4X4,17,22
2010 Toyota Tacoma Access Cab V6 4X4,14,18
2010 Toyota Tacoma Access Cab V6 AT 4X4,16,20
2010 Toyota Tacoma Double Cab,14,18
2010 Toyota Tacoma Double Cab AT,16,20
2010 Toyota Tacoma Double Cab Long Bed,16,20
2010 Toyota Tacoma Double Cab PreRunner,17,21
2010 Toyota Tacoma Double Cab PreRunner Long Bed,17,21
2010 Toyota Tacoma X-Runner,15,18
2010 GMC Sierra 1500 Long Box WT 2WD 5.3L,15,21
2010 GMC Sierra 1500 Long Box WT 4WD,14,18
2010 GMC Sierra 1500 Long Box WT 4WD 4.8L,13,18
2010 GMC Sierra 1500 Long Box WT 4WD 5.3L,15,21
2010 GMC Sierra 1500 Long Box SLE 2WD,10,14
2010 GMC Sierra 1500 Long Box SLE 2WD 5.3L,15,21
2010 GMC Sierra 1500 Long Box SLE 4WD,10,13
2010 GMC Sierra 1500 Long Box SLE 4WD 5.3L,15,21
2012 Chevrolet Colorado Work Truck AT,18,25
2012 Chevrolet Colorado Work Truck 3.7L,17,23
2012 Chevrolet Colorado 1LT,18,25
2012 Chevrolet Colorado 1LT 3.7L,17,23
2012 Chevrolet Colorado Work Truck 4WD,18,24
2012 Chevrolet Colorado Work Truck AT 4WD,17,23
2012 Chevrolet Colorado Work Truck 3.7L 4WD,17,23
2012 Chevrolet Colorado 1LT 4WD,17,23
2012 Chevrolet Colorado 1LT 3.7L 4WD,17,23
2012 Chevrolet Colorado Crew Cab 1LT 3.7L,17,23
2012 Chevrolet Colorado Crew Cab 2LT,17,23
2012 Chevrolet Colorado Crew Cab 2LT 5.3L,14,20
2012 Chevrolet Colorado Crew Cab 3LT,14,20
2012 Chevrolet Colorado Crew Cab 1LT 4WD,16,21
2012 Chevrolet Colorado Crew Cab 2LT 4WD,16,21
2012 Chevrolet Colorado Crew Cab 2LT 5.3L 4WD,14,19
2010 GMC Sierra 1500 Extended Cab WT 2WD,15,20
2010 GMC Sierra 1500 Extended Cab WT 2WD 4.8L,10,14
2010 GMC Sierra 1500 Extended Cab WT 2WD 5.3L,11,16
2010 GMC Sierra 1500 Extended Cab WT 4WD,10,13
2010 GMC Sierra 1500 Extended Cab WT 4WD 5.3L,15,21
2010 GMC Sierra 1500 Extended Cab SL 2WD,14,19
2010 GMC Sierra 1500 Extended Cab SL 4WD,10,13
2010 GMC Sierra 1500 Extended Cab SLE 2WD,14,19
2010 GMC Sierra 1500 Extended Cab SLE 2WD 5.3L,15,21
2010 GMC Sierra 1500 Extended Cab SLE 2WD 6.2L,13,19
2010 GMC Sierra 1500 Extended Cab SLE 4WD,13,18
2010 GMC Sierra 1500 Extended Cab SLE 4WD 5.3L,11,16
2010 GMC Sierra 1500 Extended Cab SLE 4WD 6.2L,12,19
2010 GMC Sierra 1500 Extended Cab SLT 2WD,11,16
2010 GMC Sierra 1500 Extended Cab SLT 2WD 6.2L,10,14
2010 GMC Sierra 1500 Extended Cab SLT 4WD,11,16
2012 Chevrolet Colorado Extended Cab Work Truck AT,18,25
2012 Chevrolet Colorado Extended Cab Work Truck 3.7L,17,23
2012 Chevrolet Colorado Extended Cab 1LT,18,25
2012 Chevrolet Colorado Extended Cab 1LT 3.7L,17,23
2012 Chevrolet Colorado Extended Cab 2LT,17,23
2012 Chevrolet Colorado Extended Cab 2LT 5.3L,14,20
2012 Chevrolet Colorado Extended Cab 3LT,14,20
2012 Chevrolet Colorado Extended Cab Work Truck 4WD,18,24
2012 Chevrolet Colorado Extended Cab Work Truck AT 4WD,17,23
2012 Chevrolet Colorado Extended Cab Work Truck 3.7L 4WD,17,23
2012 Chevrolet Colorado Extended Cab 1LT 4WD,17,23
2012 Chevrolet Colorado Extended Cab 1LT 3.7L 4WD,17,23
2012 Chevrolet Colorado Extended Cab 2LT 4WD,17,23
2012 Chevrolet Colorado Extended Cab 2LT 5.3L 4WD,14,19
2010 GMC Sierra 1500 Extended Cab Long Box WT 2WD,11,16
2010 GMC Sierra 1500 Extended Cab Long Box WT 4WD,15,21
2010 GMC Sierra 1500 Extended Cab Long Box SLE 2WD,11,16
2010 GMC Sierra 1500 Extended Cab Long Box SLE 4WD,15,21
2010 GMC Sierra 1500 Extended Cab Long Box SLT 2WD,11,16
2010 GMC Sierra 1500 Extended Cab Long Box SLT 4WD,11,16
2011 Chevrolet Colorado Work Truck AT,18,25
2011 Chevrolet Colorado Work Truck 3.7L,17,23
2011 Chevrolet Colorado 1LT,18,25
2011 Chevrolet Colorado 1LT AT,18,25
2011 Chevrolet Colorado 1LT 3.7L,17,23
2011 Chevrolet Colorado Work Truck 4WD,18,24
2011 Chevrolet Colorado Work Truck AT 4WD,17,23
2011 Chevrolet Colorado Work Truck 3.7L 4WD,17,23
2011 Chevrolet Colorado 1LT 4WD,18,24
2011 Chevrolet Colorado 1LT AT 4WD,17,23
2011 Chevrolet Colorado 1LT 3.7L 4WD,17,23
2011 Chevrolet Colorado Crew Cab 1LT 3.7L,17,23
2011 Chevrolet Colorado Crew Cab 1LT 5.3L,14,20
2011 Chevrolet Colorado Crew Cab 2LT,17,23
2011 Chevrolet Colorado Crew Cab 2LT 5.3L,14,20
2011 Chevrolet Colorado Crew Cab 3LT,14,20
2011 Chevrolet Colorado Crew Cab 1LT 4WD,16,21
2011 Chevrolet Colorado Crew Cab 1LT 5.3L 4WD,14,19
2011 Chevrolet Colorado Crew Cab 2LT 4WD,16,21
2011 Chevrolet Colorado Crew Cab 2LT 5.3L 4WD,14,19
2011 Chevrolet Colorado Extended Cab Work Truck AT,18,25
2011 Chevrolet Colorado Extended Cab Work Truck 3.7L,17,23
2011 Chevrolet Colorado Extended Cab 1LT,18,25
2011 Chevrolet Colorado Extended Cab 1LT AT,18,25
2011 Chevrolet Colorado Extended Cab 1LT 3.7L,17,23
2011 Chevrolet Colorado Extended Cab 1LT 5.3L,14,20
2011 Chevrolet Colorado Extended Cab 2LT,17,23
2011 Chevrolet Colorado Extended Cab 2LT 5.3L,14,20
2011 Chevrolet Colorado Extended Cab 3LT,14,20
2011 Chevrolet Colorado Extended Cab Work Truck 4WD,18,24
2011 Chevrolet Colorado Extended Cab Work Truck AT 4WD,17,23
2011 Chevrolet Colorado Extended Cab Work Truck 3.7L 4WD,17,23
2011 Chevrolet Colorado Extended Cab 1LT 4WD,18,24
2011 Chevrolet Colorado Extended Cab 1LT AT 4WD,17,23
2011 Chevrolet Colorado Extended Cab 1LT 3.7L 4WD,17,23
2011 Chevrolet Colorado Extended Cab 1LT 5.3L 4WD,14,19
2011 Chevrolet Colorado Extended Cab 2LT 4WD,17,23
2011 Chevrolet Colorado Extended Cab 2LT 5.3L 4WD,14,19
2010 GMC Sierra 1500 Crew Cab Short Box WT 2WD,10,14
2010 GMC Sierra 1500 Crew Cab Short Box WT 2WD 5.3L,15,21
2010 GMC Sierra 1500 Crew Cab Short Box WT 4WD,10,13
2010 GMC Sierra 1500 Crew Cab Short Box WT 4WD 5.3L,11,16
2010 GMC Sierra 1500 Crew Cab Short Box SL 2WD,14,19
2010 GMC Sierra 1500 Crew Cab Short Box SL 4WD,13,18
2010 GMC Sierra 1500 Crew Cab Short Box SLE 2WD,14,19
2010 GMC Sierra 1500 Crew Cab Short Box SLE 2WD 5.3L,15,21
2010 GMC Sierra 1500 Crew Cab Short Box SLE 2WD 6.2L,10,14
2010 GMC Sierra 1500 Crew Cab Short Box SLE 4WD,10,13
2010 GMC Sierra 1500 Crew Cab Short Box SLE 4WD 5.3L,11,16
2010 GMC Sierra 1500 Crew Cab Short Box SLE 4WD 6.2L,9,13
2010 GMC Sierra 1500 Crew Cab Short Box XFE 2WD,11,16
2010 GMC Sierra 1500 Crew Cab Short Box SLT 2WD,15,21
2010 GMC Sierra 1500 Crew Cab Short Box SLT 2WD 6.2L,10,14
2010 GMC Sierra 1500 Crew Cab Short Box SLT 4WD,11,16
2010 GMC Sierra 1500 Crew Cab Short Box SLT 4WD 6.2L,12,19
2010 GMC Sierra 1500 Denali 2WD,10,14
2010 GMC Sierra 1500 Denali AWD,9,13
2012 Scion xB,22,28
2012 Scion xB AT,22,28
2011 Scion xB,22,28
2011 Scion xB AT,22,28
2011 Scion xB 8.0,22,28
2011 Scion xB 8.0 AT,22,28
2010 Scion xB,22,28
2010 Scion xB AT,22,28
2010 Scion xB 7.0,22,28
2010 Scion xB 7.0 AT,22,28
2011 Scion xD,27,33
2011 Scion xD AT,27,33
2011 Scion xD 3.0,27,33
2011 Scion xD 3.0 AT,27,33
2011 Aston Martin Virage Volante,13,18
2010 Scion xD,27,33
2010 Scion xD AT,27,33
2012 Aston Martin Virage Volante,13,18
2011 Toyota Tundra,16,20
2011 Toyota Tundra 4.6L,15,20
2011 Toyota Tundra 5.7L,13,17
2011 Toyota Tundra 5.7L FFV,13,17
2011 Toyota Tundra Long Bed,16,20
2011 Toyota Tundra Long Bed 5.7L,14,18
2011 Toyota Tundra Long Bed 5.7L 4X4,13,17
2011 Toyota Tundra Long Bed 5.7L FFV 4X4,13,17
2011 Toyota Tundra Double Cab,16,20
2011 Toyota Tundra Double Cab 4.6L,15,20
2011 Toyota Tundra Double Cab 4.6L 4X4,14,19
2011 Toyota Tundra Double Cab 5.7L,14,18
2011 Toyota Tundra Double Cab 5.7L 4X4,13,17
2011 Toyota Tundra Double Cab 5.7L FFV 4X4,13,17
2011 Toyota Tundra Double Cab Long Bed,14,18
2011 Toyota Tundra Double Cab Long Bed 4X4,13,17
2011 Toyota Tundra Double Cab Limited 4X4,13,17
2011 Toyota Tundra Double Cab Limited FFV 4X4,13,17
2011 Toyota Tundra CrewMax,15,20
2011 Toyota Tundra CrewMax 4X4,14,19
2011 Toyota Tundra CrewMax 5.7L,14,18
2011 Toyota Tundra CrewMax 5.7L 4X4,13,17
2011 Toyota Tundra CrewMax 5.7L FFV 4X4,13,17
2011 Toyota Tundra CrewMax Limited,14,18
2010 Lexus IS 250 C Convertible,18,26
2010 Lexus IS 350 C Convertible,18,25
2010 Lexus IS 250 C Convertible AT,21,29
2011 Lexus IS 250 C Convertible,19,27
2011 Lexus IS 250 C Convertible AT,21,30
2011 Lexus IS 350 C Convertible,20,27
2010 Jaguar XJ,16,23
2010 Jaguar XJL,15,22
2010 Jaguar XJ Supercharged,15,21
2010 Jaguar XJL Supercharged,15,21
2010 Jaguar XJ Supersport,15,21
2010 Jaguar XJL Supersport,15,21
2011 Toyota Tundra CrewMax Limited FFV 4X4,13,17
2011 Toyota Tundra CrewMax Limited 4X4,13,17
2010 Subaru Legacy 2.5i,19,27
2010 Subaru Legacy 2.5GT Premium,18,25
2010 Subaru Legacy 3.6R,18,25
2010 Subaru Legacy 2.5i Premium,19,27
2011 Aston Martin Virage Coup,13,18
2012 Aston Martin Virage Coup,13,18
2011 Suzuki Equator Sport Crew Cab,15,20
2011 Suzuki Equator Sport Crew Cab Long Bed 4x4,14,19
2011 Suzuki Equator RMZ-4 Crew Cab,14,19
2011 Suzuki Equator Extended Cab,19,23
2011 Suzuki Equator Premium Extended Cab,17,22
2011 Suzuki Equator Sport Extended Cab,15,20
2010 Chevrolet Colorado Work Truck AT,18,25
2010 Chevrolet Colorado Work Truck 3.7L,17,23
2010 Chevrolet Colorado LT1,18,25
2010 Chevrolet Colorado LT1 AT,18,25
2010 Chevrolet Colorado LT1 3.7L,17,23
2010 Chevrolet Colorado Work Truck 4WD,18,24
2010 Chevrolet Colorado Work Truck AT 4WD,17,23
2010 Chevrolet Colorado Work Truck 3.7L 4WD,17,23
2010 Chevrolet Colorado LT1 4WD,18,24
2010 Chevrolet Colorado LT1 AT 4WD,17,23
2010 Chevrolet Colorado LT1 3.7L 4WD,17,23
2010 Chevrolet Colorado Crew Cab LT1 3.7L,17,23
2010 Chevrolet Colorado Crew Cab LT1 5.3L,15,20
2010 Chevrolet Colorado Crew Cab LT2,17,23
2010 Chevrolet Colorado Crew Cab LT2 5.3L,15,20
2010 Chevrolet Colorado Crew Cab LT3,15,20
2010 Chevrolet Colorado Crew Cab LT1 4WD,16,21
2010 Chevrolet Colorado Crew Cab LT1 5.3L 4WD,14,19
2010 Chevrolet Colorado Crew Cab LT2 4WD,16,21
2010 Chevrolet Colorado Crew Cab LT2 5.3L 4WD,14,19
2010 Chevrolet Colorado Extended Cab Work Truck AT,17,24
2010 Chevrolet Colorado Extended Cab Work Truck 3.7L,17,23
2010 Chevrolet Colorado Extended Cab LT1,20,26
2010 Chevrolet Colorado Extended Cab LT1 AT,17,24
2010 Chevrolet Colorado Extended Cab LT1 3.7L,17,23
2010 Chevrolet Colorado Extended Cab LT1 5.3L,15,20
2010 Chevrolet Colorado Extended Cab LT2,17,23
2010 Chevrolet Colorado Extended Cab LT2 5.3L,15,20
2010 Chevrolet Colorado Extended Cab LT3,15,20
2010 Chevrolet Colorado Extended Cab Work Truck 4WD,18,24
2010 Chevrolet Colorado Extended Cab Work Truck AT 4WD,16,23
2010 Chevrolet Colorado Extended Cab Work Truck 3.7L 4WD,16,22
2010 Chevrolet Colorado Extended Cab LT1 4WD,18,24
2010 Chevrolet Colorado Extended Cab LT1 AT 4WD,16,23
2010 Chevrolet Colorado Extended Cab LT1 3.7L 4WD,16,22
2010 Chevrolet Colorado Extended Cab LT2 4WD,16,22
2010 Chevrolet Colorado Extended Cab LT2 5.3L 4WD,14,19
2011 Nissan Frontier King Cab S,19,23
2011 Subaru Outback 2.5i,19,27
2011 Subaru Outback 3.6R,18,25
2011 Subaru Outback 2.5i Premium,19,27
2011 Nissan Frontier King Cab SV 4-cylinder,19,23
2011 Nissan Frontier King Cab PRO-4X,15,20
2011 Nissan Frontier King Cab SV V6 4x4 AT,14,19
2011 Nissan Frontier Crew Cab S,16,20
2011 Nissan Frontier King Cab SV V6 AT,15,20
2011 Nissan Frontier Crew Cab S AT,15,20
2011 Nissan Frontier Crew Cab SV V6 Long Bed,15,20
2011 Nissan Frontier Crew Cab SV V6 AT,15,20
2011 Nissan Frontier Crew Cab SL 4x4,14,19
2011 Nissan Frontier Crew Cab SV V6 4x4,15,20
2011 Nissan Frontier King Cab PRO-4X 4x4 AT,14,19
2011 Nissan Frontier Crew Cab S 4x4 AT,14,19
2011 Nissan Frontier Crew Cab SL,15,20
2011 Nissan Frontier Crew Cab SV V6,16,20
2011 Nissan Frontier Crew Cab SV V6 Long Bed 4x4,14,19
2011 Nissan Frontier King Cab SV 4-cylinder AT,17,22
2011 Nissan Frontier Crew Cab SL Long Bed,15,20
2011 Nissan Frontier King Cab SV V6,16,20
2011 Nissan Frontier Crew Cab PRO-4X 4x4 AT,14,19
2011 Nissan Frontier Crew Cab S 4x4,15,20
2011 Nissan Frontier Crew Cab PRO-4X,15,20
2011 Nissan Frontier Crew Cab SV V6 4x4 AT,14,19
2011 Nissan Frontier King Cab PRO-4X 4x4,15,20
2011 Nissan Frontier King Cab SV V6 4x4,15,20
2011 Nissan Frontier King Cab S AT,17,22
2011 Nissan Frontier Crew Cab SL 4x4 Long Bed,14,19
2011 Nissan Frontier Crew Cab PRO-4X 4x4,15,20
2010 Suzuki Equator Sport Crew Cab,15,20
2010 Suzuki Equator Sport Crew Cab Long Bed,15,20
2010 Suzuki Equator Sport Crew Cab Long Bed 4x4,15,19
2010 Suzuki Equator RMZ-4 Sport Crew Cab,15,19
2010 Suzuki Equator Extended Cab,19,23
2010 Suzuki Equator Comfort Extended Cab,19,23
2010 Suzuki Equator Premium Extended Cab,19,23
2010 Suzuki Equator Sport Extended Cab,15,20
2010 Suzuki Equator Sport Extended Cab 4x4,15,19
2010 Subaru Outback 3.6R,18,25
2010 Subaru Outback 2.5i,19,27
2010 Subaru Outback 2.5i Premium,19,27
2011 Chevrolet Silverado 1500 Hybrid 1HY,20,223
2011 Chevrolet Silverado 1500 Hybrid 2HY,20,23
2011 Chevrolet Silverado 1500 Hybrid 1HY 4WD,20,23
2011 Chevrolet Silverado 1500 Hybrid 2HY 4WD,20,23
2010 Chevrolet Silverado 1500 Hybrid 1HY,21,22
2010 Chevrolet Silverado 1500 Hybrid 2HY,21,22
2010 Chevrolet Silverado 1500 Hybrid 1HY 4WD,21,22
2010 Chevrolet Silverado 1500 Hybrid 2HY 4WD,21,22
2009 Chevrolet Silverado 1500 Hybrid 1HY,21,22
2009 Chevrolet Silverado 1500 Hybrid 2HY,21,22
2009 Chevrolet Silverado 1500 Hybrid 1HY 4WD,20,20
2009 Chevrolet Silverado 1500 Hybrid 2HY 4WD,20,20
2010 Suzuki Grand Vitara Limited 3.2L,18,24
2011 Ford Ranger XL,22,27
2011 Ford Ranger XL SuperCab,22,27
2011 Ford Ranger XL SuperCab AT,19,24
2011 Ford Ranger XLT SuperCab AT,19,24
2011 Ford Ranger XLT SuperCab V6,16,21
2011 Ford Ranger XLT SuperCab V6 AT,15,20
2011 Ford Ranger XLT SuperCab 4-Door,22,27
2011 Ford Ranger XLT SuperCab 4-Door AT,19,24
2011 Ford Ranger XLT SuperCab 4-Door 4X4,15,19
2011 Ford Ranger XLT SuperCab 4-Door 4X4 AT,14,18
2011 Ford Ranger Sport,16,21
2011 Ford Ranger Sport AT,15,20
2011 Ford Ranger Sport 4-Door,16,21
2011 Ford Ranger Sport 4-Door AT,15,20
2011 Ford Ranger Sport 4-Door 4X4,15,19
2011 Ford Ranger Sport 4-Door AT 4X4,14,18
2011 Chevrolet Silverado 1500 Work Truck 4.8L,14,19
2011 Chevrolet Silverado 1500 Work Truck 5.3L,15,21
2011 Chevrolet Silverado 1500 LT,10,14
2011 Chevrolet Silverado 1500 LT 5.3L,11,16
2011 Chevrolet Silverado 1500 Work Truck 4WD,14,18
2011 Chevrolet Silverado 1500 Work Truck 4.8L 4WD,10,13
2011 Chevrolet Silverado 1500 Work Truck 5.3L 4WD,15,21
2011 Chevrolet Silverado 1500 LT 4WD,13,18
2011 Chevrolet Silverado 1500 LT 5.3L 4WD,11,16
2011 Chevrolet Silverado 1500 Long Box Work Truck,15,20
2011 Chevrolet Silverado 1500 Long Box Work Truck 4.8L,10,14
2011 Chevrolet Silverado 1500 Long Box Work Truck 5.3L,11,16
2011 Chevrolet Silverado 1500 Long Box LT,14,19
2011 Chevrolet Silverado 1500 Long Box LT 5.3L,15,21
2011 Chevrolet Silverado 1500 Long Box Work Truck 4WD,14,18
2011 Chevrolet Silverado 1500 Long Box Work Truck 4.8L 4WD,13,18
2011 Chevrolet Silverado 1500 Long Box Work Truck 5.3L 4WD,11,16
2011 Chevrolet Silverado 1500 Long Box LT 4WD,10,13
2011 Chevrolet Silverado 1500 Long Box LT 5.3L 4WD,11,16
2010 Lexus IS F Sedan,16,23
2011 Lexus IS F Sedan,16,23
2010 Nissan Frontier King Cab SE V6 AT,15,20
2010 Nissan Frontier King Cab PRO-4X,15,20
2010 Nissan Frontier King Cab XE AT,17,22
2010 Nissan Frontier King Cab SE V6 4x4,15,19
2010 Nissan Frontier King Cab SE,19,23
2010 Nissan Frontier King Cab SE V6 4x4 AT,14,19
2010 Nissan Frontier King Cab LE,15,20
2010 Nissan Frontier King Cab SE V6,16,20
2010 Nissan Frontier King Cab XE,19,23
2010 Nissan Frontier King Cab LE 4x4,14,19
2010 Nissan Frontier King Cab PRO-4X 4x4,14,19
2010 Nissan Frontier King Cab PRO-4X 4x4 MT,15,19
2010 Nissan Frontier King Cab SE AT,17,22
2011 Buick Regal CXL Turbo MT,20,32
2010 Lexus LX 570 SUV,12,18
2011 Lexus LX 570 SUV,12,18
2010 Ford Ranger XL,22,27
2010 Ford Ranger XL AT,19,24
2010 Ford Ranger XL SuperCab,22,27
2010 Ford Ranger XL SuperCab AT,19,24
2010 Ford Ranger XLT,22,27
2010 Ford Ranger XLT AT,19,24
2010 Ford Ranger XLT SuperCab,22,27
2010 Ford Ranger XLT SuperCab AT,19,24
2010 Ford Ranger XLT SuperCab V6,15,21
2010 Ford Ranger XLT SuperCab V6 AT,16,21
2010 Ford Ranger XLT SuperCab 4-Door,15,21
2010 Ford Ranger XLT SuperCab 4-Door AT,16,21
2010 Ford Ranger XLT SuperCab 4-Door 4X4,15,19
2010 Ford Ranger XLT SuperCab 4-Door 4X4 AT,14,18
2010 Ford Ranger Sport,15,21
2010 Ford Ranger Sport AT,16,21
2010 Ford Ranger Sport 4-Door,15,21
2010 Ford Ranger Sport 4-Door AT,16,21
2010 Ford Ranger Sport 4-Door 4X4,15,19
2010 Ford Ranger Sport 4-Door 4X4 AT,14,18
2012 Ford E-150 Wagon XL,13,16
2012 Ford E-150 Wagon XL 5.4L,12,16
2012 Ford E-150 Wagon XLT,9,12
2012 Ford E-150 Wagon XLT 5.4L,12,16
2012 Ford E-150 Wagon XLT Premium,9,12
2012 Ford E-150 Wagon XLT Premium 5.4L,9,12
2011 Ford E-150 Wagon XL,13,16
2011 Ford E-150 Wagon XL 5.4L,12,15
2011 Ford E-150 Wagon XLT,9,12
2011 Ford E-150 Wagon XLT 5.4L,9,12
2012 Buick Enclave Convenience Group,17,24
2012 Buick Enclave Premium Group,17,24
2012 Buick Enclave Leather Group AWD,16,22
2012 Buick Enclave AWD,16,22
2012 Buick Enclave Premium Group AWD,16,22
2012 Buick Enclave,17,24
2012 Buick Enclave Leather Group,17,24
2012 Buick Enclave Convenience Group AWD,16,22
2012 Ford E-350 Super Duty Wagon XL,9,11
2012 Ford E-350 Super Duty Wagon XL V10,10,13
2012 Ford E-350 Super Duty Wagon XL Extended,11,15
2012 Ford E-350 Super Duty Wagon XL Extended V10,10,13
2012 Ford E-350 Super Duty Wagon XLT,11,15
2012 Ford E-350 Super Duty Wagon XLT V10,10,13
